,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
708,2022-12-05,600519,8975.68,8960.1,9030.95,8880.2,36127,6018521304.0,1.71,1.77,155.87,0.29
709,2022-12-06,600519,8910.35,9076.17,9271.64,8895.28,44147,7477917194.0,4.2,1.3,116.07,0.35
710,2022-12-07,600519,9024.97,9056.07,9236.96,8985.88,35526,6012253045.0,2.77,-0.22,-20.1,0.28
711,2022-12-08,600519,9046.02,9071.25,9111.34,8960.6,19730,3323420877.0,1.66,0.17,15.18,0.16
712,2022-12-09,600519,9096.27,9287.21,9287.21,9046.02,39215,6716944493.0,2.66,2.38,215.96,0.31
713,2022-12-12,600519,9216.16,9332.54,9468.1,9211.84,34755,6063957619.0,2.76,0.49,45.33,0.28
714,2022-12-13,600519,9322.39,9387.71,9441.42,9287.21,21385,3735089152.0,1.65,0.59,55.17,0.17
715,2022-12-14,600519,9352.53,9492.58,9542.47,9352.53,29098,5141262368.0,2.02,1.12,104.87,0.23
716,2022-12-15,600519,9664.07,9573.58,9719.34,9538.45,30634,5497063390.0,1.91,0.85,81.0,0.24
717,2022-12-16,600519,9504.53,9572.97,9593.72,9352.53,33303,5901587128.0,2.52,-0.01,-0.61,0.27
718,2022-12-19,600519,9632.92,9503.28,9632.92,9438.81,24987,4447236356.0,2.03,-0.73,-69.69,0.2
719,2022-12-20,600519,9464.74,9211.84,9464.74,9048.28,46198,7944120661.0,4.38,-3.07,-291.44,0.37
720,2022-12-21,600519,9257.06,9332.44,9332.44,9225.16,22816,3948926227.0,1.16,1.31,120.6,0.18
721,2022-12-22,600519,9421.37,9478.15,9553.53,9362.58,23175,4093861570.0,2.05,1.56,145.71,0.18
722,2022-12-23,600519,9399.77,9493.23,9548.5,9362.58,17319,3063608409.0,1.96,0.16,15.08,0.14
723,2022-12-26,600519,9493.23,9347.81,9493.23,9312.44,21384,3749121030.0,1.9,-1.53,-145.42,0.17
724,2022-12-27,600519,9437.5,9412.38,9483.48,9374.69,17905,3109270166.0,1.16,0.69,64.57,0.14
725,2022-12-28,600519,9477.1,9412.38,9482.73,9286.81,21438,3699948995.0,2.08,0.0,0.0,0.17
726,2022-12-29,600519,9331.98,9342.03,9382.18,9251.84,22418,3844499655.0,1.38,-0.75,-70.35,0.18
727,2022-12-30,600519,9427.45,9382.23,9512.83,9382.23,25333,4409544297.0,1.4,0.43,40.2,0.2
728,2023-01-03,600519,9403.34,9397.36,9439.66,9276.76,26034,4487760231.0,1.74,0.16,15.13,0.21
729,2023-01-04,600519,9397.31,9372.23,9441.02,9326.96,20416,3523582306.0,1.21,-0.27,-25.13,0.16
730,2023-01-05,600519,9432.48,9754.07,9754.07,9412.38,47943,8541587089.0,3.65,4.07,381.84,0.38
731,2023-01-06,600519,9779.79,9767.98,9808.84,9683.72,24904,4480838898.0,1.28,0.14,13.91,0.2
732,2023-01-09,600519,9924.91,9956.06,10000.18,9788.33,30977,5684181147.0,2.17,1.93,188.08,0.25
733,2023-01-10,600519,9945.31,10022.64,10073.14,9902.3,22732,4204783734.0,1.72,0.67,66.58,0.18
734,2023-01-11,600519,10030.43,9974.91,10050.53,9934.15,22720,4201487773.0,1.16,-0.48,-47.73,0.18
735,2023-01-12,600519,9990.23,9919.88,10030.43,9914.86,17193,3162637136.0,1.16,-0.55,-55.03,0.14
736,2023-01-13,600519,9971.04,10186.2,10191.22,9950.03,31940,5969876222.0,2.43,2.68,266.32,0.25
737,2023-01-16,600519,10181.17,10316.34,10427.39,10156.05,36848,7059982640.0,2.66,1.28,130.14,0.29
738,2023-01-17,600519,10317.65,10291.72,10367.09,10226.4,21299,4068321409.0,1.36,-0.24,-24.62,0.17
739,2023-01-18,600519,10321.87,10216.35,10378.65,10201.27,21063,4008665438.0,1.72,-0.73,-75.37,0.17
740,2023-01-19,600519,10213.83,10152.08,10213.93,10080.68,23439,4401994437.0,1.3,-0.63,-64.27,0.19
741,2023-01-20,600519,10197.2,10050.58,10242.73,10040.48,25609,4807356071.0,1.99,-1.0,-101.5,0.2
742,2023-01-30,600519,10296.74,10191.22,10296.74,10151.02,35923,6799756571.0,1.45,1.4,140.64,0.29
743,2023-01-31,600519,10233.93,9978.98,10251.27,9915.21,32991,6128311548.0,3.3,-2.08,-212.24,0.26
744,2023-02-01,600519,10025.3,9975.01,10045.5,9806.32,33974,6244678925.0,2.4,-0.04,-3.97,0.27
745,2023-02-02,600519,9992.14,9930.49,10045.5,9879.69,29759,5465509510.0,1.66,-0.45,-44.52,0.24
746,2023-02-03,600519,9849.54,9839.49,9879.69,9727.33,34945,6324635031.0,1.53,-0.92,-91.0,0.28
747,2023-02-06,600519,9648.55,9723.92,9723.92,9548.05,42661,7595739044.0,1.79,-1.17,-115.57,0.34
748,2023-02-07,600519,9789.64,9733.97,9793.26,9687.39,24322,4373671735.0,1.09,0.1,10.05,0.19
749,2023-02-08,600519,9749.09,9668.64,9779.04,9623.42,16676,2980574806.0,1.6,-0.67,-65.33,0.13
750,2023-02-09,600519,9638.5,9839.49,9898.53,9623.47,29754,5401399088.0,2.84,1.77,170.85,0.24
751,2023-02-10,600519,9799.79,9799.29,9841.95,9754.32,17985,3253859317.0,0.89,-0.41,-40.2,0.14
752,2023-02-13,600519,9799.29,10032.19,10123.39,9799.29,38147,7058382498.0,3.31,2.38,232.9,0.3
753,2023-02-14,600519,10032.74,9969.08,10037.46,9924.91,19566,3601769574.0,1.12,-0.63,-63.11,0.16
754,2023-02-15,600519,9969.03,9955.06,10026.91,9928.98,18177,3351422211.0,0.98,-0.14,-14.02,0.14
755,2023-02-16,600519,9956.77,10059.67,10186.2,9889.74,33246,6196915130.0,2.98,1.05,104.61,0.26
756,2023-02-17,600519,10001.08,9853.46,10115.85,9849.79,26443,4880328952.0,2.64,-2.05,-206.21,0.21
757,2023-02-20,600519,9854.56,10125.9,10144.99,9835.47,29669,5488800056.0,3.14,2.76,272.44,0.24
758,2023-02-21,600519,10120.88,10085.7,10120.88,10005.31,18751,3491633510.0,1.14,-0.4,-40.2,0.15
759,2023-02-22,600519,10025.45,9929.93,10070.13,9908.83,21869,4031016045.0,1.6,-1.54,-155.77,0.17
760,2023-02-23,600519,9950.03,9839.49,9994.25,9775.42,21881,3983991208.0,2.2,-0.91,-90.44,0.17
761,2023-02-24,600519,9799.84,9688.74,9800.24,9659.5,24635,4415621498.0,1.43,-1.53,-150.75,0.2
762,2023-02-27,600519,9641.01,9801.35,9824.41,9623.52,22065,3978128676.0,2.07,1.16,112.61,0.18
763,2023-02-28,600519,9844.51,9818.08,9859.64,9665.13,23952,4314877096.0,1.98,0.17,16.73,0.19
764,2023-03-01,600519,9814.36,9942.65,9990.23,9765.27,24458,4475592195.0,2.29,1.27,124.57,0.19
765,2023-03-02,600519,9894.76,9889.74,9944.96,9855.06,13144,2405292304.0,0.9,-0.53,-52.91,0.1
766,2023-03-03,600519,9948.88,9839.69,9958.12,9761.5,16198,2946842659.0,1.99,-0.51,-50.05,0.13
767,2023-03-06,600519,9840.39,9784.92,9842.0,9732.81,20646,3730079522.0,1.11,-0.56,-54.77,0.16
768,2023-03-07,600519,9779.09,9690.25,9832.45,9688.74,22785,4101302456.0,1.47,-0.97,-94.67,0.18
769,2023-03-08,600519,9648.65,9600.41,9678.39,9553.68,22764,4035787172.0,1.29,-0.93,-89.84,0.18
770,2023-03-09,600519,9588.25,9598.4,9673.67,9447.55,27612,4881442710.0,2.36,-0.02,-2.01,0.22
771,2023-03-10,600519,9505.69,9497.8,9653.57,9497.8,21161,3725139075.0,1.62,-1.05,-100.6,0.17
772,2023-03-13,600519,9502.83,9558.1,9623.42,9492.78,20560,3626476291.0,1.38,0.63,60.3,0.16
773,2023-03-14,600519,9567.04,9578.2,9647.94,9440.02,23705,4177289027.0,2.18,0.21,20.1,0.19
774,2023-03-15,600519,9640.35,9502.42,9673.07,9498.4,19213,3392698490.0,1.82,-0.79,-75.78,0.15
775,2023-03-16,600519,9447.55,9507.8,9598.3,9442.58,17646,3096791142.0,1.64,0.06,5.38,0.14
776,2023-03-17,600519,9598.3,9457.6,9627.89,9427.45,27023,4744249369.0,2.11,-0.53,-50.2,0.22
777,2023-03-20,600519,9502.83,9395.3,9522.93,9387.26,20491,3557872017.0,1.43,-0.66,-62.3,0.16
778,2023-03-21,600519,9422.43,9623.42,9677.94,9367.01,31142,5491052284.0,3.31,2.43,228.12,0.25
779,2023-03-22,600519,9648.55,9615.13,9713.87,9575.94,15330,2727648674.0,1.43,-0.09,-8.29,0.12
780,2023-03-23,600519,9578.2,9622.72,9704.37,9573.22,17356,3082821551.0,1.36,0.08,7.59,0.14
781,2023-03-24,600519,9593.67,9641.61,9666.63,9578.2,12770,2269649179.0,0.92,0.2,18.89,0.1
782,2023-03-27,600519,9641.51,9587.19,9641.51,9527.95,15296,2700755933.0,1.18,-0.56,-54.42,0.12
783,2023-03-28,600519,9598.3,9657.59,9698.79,9573.27,17261,3073113077.0,1.31,0.73,70.4,0.14
784,2023-03-29,600519,9744.02,9698.79,9749.04,9674.02,15393,2761909333.0,0.78,0.43,41.2,0.12
785,2023-03-30,600519,9713.87,9749.04,9774.16,9643.52,19257,3453573052.0,1.35,0.52,50.25,0.15
786,2023-03-31,600519,9874.66,9849.54,9990.23,9844.51,27446,5024790356.0,1.49,1.03,100.5,0.22
787,2023-04-03,600519,9874.66,9759.44,9888.58,9749.44,21417,3875811673.0,1.41,-0.91,-90.1,0.17
788,2023-04-04,600519,9809.34,9822.35,9825.27,9683.72,20066,3614275263.0,1.45,0.64,62.91,0.16
789,2023-04-06,600519,9774.16,9733.77,9828.94,9689.85,14874,2676251956.0,1.42,-0.9,-88.58,0.12
790,2023-04-07,600519,9723.92,9703.77,9779.24,9690.45,13525,2428160574.0,0.91,-0.31,-30.0,0.11
791,2023-04-10,600519,9703.21,9606.84,9703.21,9467.65,29418,5171150567.0,2.43,-1.0,-96.93,0.23
792,2023-04-11,600519,9713.87,9475.19,9713.87,9467.65,29209,5138854627.0,2.56,-1.37,-131.65,0.23
793,2023-04-12,600519,9484.03,9216.92,9497.8,9210.48,51105,8732657376.0,3.03,-2.73,-258.27,0.41
794,2023-04-13,600519,9196.31,9362.13,9365.1,9166.22,29543,5049310126.0,2.16,1.58,145.21,0.24
795,2023-04-14,600519,9377.21,9313.99,9412.38,9270.68,21232,3646526766.0,1.51,-0.51,-48.14,0.17
796,2023-04-17,600519,9447.55,9512.88,9512.88,9387.26,30467,5303401395.0,1.35,2.14,198.89,0.24
797,2023-04-18,600519,9512.88,9538.0,9593.27,9477.8,18314,3220107647.0,1.21,0.26,25.12,0.15
798,2023-04-19,600519,9558.1,9543.02,9575.69,9497.8,14601,2568632845.0,0.82,0.05,5.02,0.12
799,2023-04-20,600519,9548.6,9457.0,9573.17,9392.28,19885,3468366835.0,1.9,-0.9,-86.02,0.16
800,2023-04-21,600519,9477.7,9374.54,9488.15,9353.49,18518,3210937222.0,1.42,-0.87,-82.46,0.15
801,2023-04-24,600519,9352.08,9271.69,9357.11,9251.59,20231,3456728718.0,1.13,-1.1,-102.85,0.16
802,2023-04-25,600519,9276.71,9399.21,9427.35,9256.61,20583,3534989917.0,1.84,1.38,127.52,0.16
803,2023-04-26,600519,9467.65,9467.2,9553.07,9347.06,27892,4861477657.0,2.19,0.72,67.99,0.22
804,2023-04-27,600519,9487.75,9537.6,9598.3,9397.31,25605,4489906864.0,2.12,0.74,70.4,0.2
805,2023-04-28,600519,9563.17,9550.66,9662.46,9517.75,26225,4636084177.0,1.52,0.14,13.06,0.21
806,2023-05-04,600519,9593.27,9497.3,9636.84,9427.45,27466,4818999650.0,2.19,-0.56,-53.36,0.22
807,2023-05-05,600519,9578.2,9497.8,9578.2,9429.41,20714,3621305973.0,1.57,0.01,0.5,0.16
808,2023-05-08,600519,9589.86,9349.67,9593.27,9332.84,33171,5742915994.0,2.74,-1.56,-148.13,0.26
809,2023-05-09,600519,9321.93,9357.11,9447.45,9282.09,29378,5057346564.0,1.77,0.08,7.44,0.23
810,2023-05-10,600519,9322.89,9372.18,9427.45,9321.93,20773,3588550877.0,1.13,0.16,15.07,0.17
811,2023-05-11,600519,9402.33,9332.33,9422.43,9321.93,15246,2623835905.0,1.07,-0.43,-39.85,0.12
812,2023-05-12,600519,9321.93,9278.72,9396.7,9271.74,19460,3335038590.0,1.34,-0.57,-53.61,0.15
813,2023-05-15,600519,9256.61,9328.47,9331.98,9202.34,25740,4384647977.0,1.4,0.54,49.75,0.2
814,2023-05-16,600519,9316.86,9263.09,9347.01,9231.49,22224,3785811907.0,1.24,-0.7,-65.38,0.18
815,2023-05-17,600519,9286.76,9251.59,9311.88,9241.59,16777,2858697942.0,0.76,-0.12,-11.5,0.13
816,2023-05-18,600519,9271.64,9201.34,9273.7,9196.31,19219,3260170684.0,0.84,-0.54,-50.25,0.15
817,2023-05-19,600519,9100.84,9244.05,9268.32,9023.21,26741,4504022549.0,2.66,0.46,42.71,0.21
818,2023-05-22,600519,9196.36,9477.7,9507.85,9196.31,41284,7165754129.0,3.37,2.53,233.65,0.33
819,2023-05-23,600519,9517.85,9369.92,9517.9,9369.92,16894,2934118394.0,1.56,-1.14,-107.78,0.13
820,2023-05-24,600519,9409.01,9301.33,9415.14,9297.36,18479,3182416491.0,1.26,-0.73,-68.59,0.15
821,2023-05-25,600519,9276.66,9251.59,9296.81,9196.31,22466,3814504093.0,1.08,-0.53,-49.74,0.18
822,2023-05-26,600519,9256.61,9199.13,9271.69,9120.99,18291,3090691546.0,1.63,-0.57,-52.46,0.15
823,2023-05-29,600519,9231.49,9191.29,9238.27,9136.02,17771,2998147159.0,1.11,-0.09,-7.84,0.14
824,2023-05-30,600519,9191.29,9087.23,9240.98,9038.33,26453,4424706688.0,2.2,-1.13,-104.06,0.21
825,2023-05-31,600519,9050.65,8889.3,9074.31,8878.09,36957,6053737281.0,2.16,-2.18,-197.93,0.29
826,2023-06-01,600519,8834.53,8924.57,9120.89,8834.53,28645,4708722933.0,3.22,0.4,35.27,0.23
827,2023-06-02,600519,8970.2,9098.83,9111.65,8925.53,25058,4163116244.0,2.09,1.95,174.26,0.2
828,2023-06-05,600519,9076.52,9070.69,9160.54,9060.64,16201,2704294313.0,1.1,-0.31,-28.14,0.13
829,2023-06-06,600519,9095.82,9080.69,9166.17,9003.11,19914,3326778183.0,1.8,0.11,10.0,0.16
830,2023-06-07,600519,9110.84,8999.84,9140.04,8995.32,17890,2971782064.0,1.59,-0.89,-80.85,0.14
831,2023-06-08,600519,9024.62,9085.77,9120.94,8995.37,14703,2441569677.0,1.4,0.95,85.93,0.12
832,2023-06-09,600519,9105.82,9075.72,9135.87,9075.72,17580,2938014322.0,0.66,-0.11,-10.05,0.14
833,2023-06-12,600519,9075.82,9226.46,9286.76,9053.21,27029,4562308599.0,2.57,1.66,150.74,0.22
834,2023-06-13,600519,9215.81,9241.54,9269.73,9171.19,14663,2485398902.0,1.07,0.16,15.08,0.12
835,2023-06-14,600519,9342.03,9381.63,9418.61,9277.77,31506,5438040356.0,1.52,1.52,140.09,0.25
836,2023-06-15,600519,9399.01,9522.93,9526.19,9362.13,25223,4395900802.0,1.75,1.51,141.3,0.2
837,2023-06-16,600519,9532.97,9737.43,9749.04,9498.3,37918,6742301361.0,2.63,2.25,214.5,0.3
838,2023-06-19,600519,9698.79,9467.65,9738.74,9437.5,31700,5584248725.0,3.09,-2.77,-269.78,0.25
839,2023-06-20,600519,9447.55,9464.94,9573.17,9422.43,20947,3659824529.0,1.59,-0.03,-2.71,0.17
840,2023-06-21,600519,9447.55,9426.6,9530.96,9422.43,17721,3088635934.0,1.15,-0.41,-38.34,0.14
841,2023-06-26,600519,9347.61,9291.78,9397.31,9221.44,23993,4098619510.0,1.87,-1.43,-134.82,0.19
842,2023-06-27,600519,9296.76,9302.09,9345.55,9247.01,15174,2598138744.0,1.06,0.11,10.31,0.12
843,2023-06-28,600519,9312.79,9389.17,9417.4,9301.83,18574,3199294221.0,1.24,0.94,87.08,0.15
844,2023-06-29,600519,9402.33,9315.45,9422.38,9311.93,14231,2446524134.0,1.18,-0.79,-73.72,0.11
845,2023-06-30,600519,9376.76,9331.54,9421.93,9308.82,20459,3472586730.0,1.21,0.17,16.09,0.16
846,2023-07-03,600519,9371.73,9497.86,9503.79,9336.56,19139,3286737792.0,1.79,1.78,166.32,0.15
847,2023-07-04,600519,9498.36,9530.52,9549.81,9467.61,12472,2155553635.0,0.87,0.34,32.66,0.1
848,2023-07-05,600519,9527.5,9454.04,9537.4,9376.76,14745,2523960725.0,1.69,-0.8,-76.48,0.12
849,2023-07-06,600519,9422.79,9391.73,9542.58,9376.76,15141,2589459002.0,1.75,-0.66,-62.31,0.12
850,2023-07-07,600519,9381.78,9326.66,9421.93,9326.51,15167,2571458553.0,1.02,-0.69,-65.07,0.12
851,2023-07-10,600519,9401.88,9381.28,9451.93,9376.76,13477,2298241728.0,0.81,0.59,54.62,0.11
852,2023-07-11,600519,9427.01,9427.01,9452.99,9387.31,12583,2151079270.0,0.7,0.49,45.73,0.1
853,2023-07-12,600519,9442.28,9446.1,9492.33,9433.69,13285,2280785351.0,0.62,0.2,19.09,0.11
854,2023-07-13,600519,9487.25,9569.71,9604.93,9472.28,25807,4479772500.0,1.4,1.31,123.61,0.21
855,2023-07-14,600519,9658.15,9643.07,9670.71,9583.78,18550,3245530255.0,0.91,0.77,73.36,0.15
856,2023-07-17,600519,9633.02,9527.35,9633.02,9510.42,14336,2482069846.0,1.27,-1.2,-115.72,0.11
857,2023-07-18,600519,9545.49,9491.32,9550.16,9482.28,14738,2544005063.0,0.71,-0.38,-36.03,0.12
858,2023-07-19,600519,9452.18,9492.33,9517.45,9446.1,12483,2147704435.0,0.75,0.01,1.01,0.1
859,2023-07-20,600519,9517.4,9497.35,9622.87,9487.3,16693,2897176490.0,1.43,0.05,5.02,0.13
860,2023-07-21,600519,9536.95,9735.03,9741.06,9507.4,39377,6931535726.0,2.46,2.5,237.68,0.31
861,2023-07-24,600519,9630.61,9734.27,9734.27,9630.61,19713,3476648177.0,1.06,-0.01,-0.76,0.16
862,2023-07-25,600519,9879.24,10022.7,10024.35,9879.19,43086,7837450019.0,1.49,2.96,288.43,0.34
863,2023-07-26,600519,10022.7,10022.7,10060.08,9955.01,19611,3580171484.0,1.05,0.0,0.0,0.16
864,2023-07-27,600519,10060.13,10070.33,10154.55,10023.45,20340,3749635290.0,1.31,0.48,47.63,0.16
865,2023-07-28,600519,10040.03,10366.64,10381.72,10019.98,39018,7330314112.0,3.59,2.94,296.31,0.31
866,2023-07-31,600519,10421.92,10284.14,10557.59,10251.07,45379,8615279839.0,2.96,-0.8,-82.5,0.36
867,2023-08-01,600519,10271.22,10326.44,10416.64,10270.62,19231,3635857283.0,1.42,0.41,42.3,0.15
868,2023-08-02,600519,10298.31,10281.22,10331.47,10214.89,18509,3478674239.0,1.13,-0.44,-45.22,0.15
