序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1191,688401,路维光电,37.41,1.96,0.72,52509,197810704,5.34,38.21,36.25,36.25,36.69,0.87,4.54,37.62,5.2,7232614465,4328797891,-0.19,-0.29,53.07,41.76
1192,600189,泉阳泉,6.81,1.95,0.13,76635,51835897,3.74,6.85,6.6,6.63,6.68,0.89,1.07,793.08,4.02,4870497100,4870497100,0,0,-4.35,-5.55
1193,688216,气派科技,17.74,1.95,0.34,8843,15794708,4.48,18.1,17.32,17.39,17.4,0.68,0.83,-18.3,2.91,1900104790,1885229800,-0.17,-0.22,-12.27,-18.55
1194,2572,索菲亚,16.72,1.95,0.32,131843,221663542,5.3,17.05,16.18,16.24,16.4,1.43,2.02,13.1,2.31,16102148582,10892471726,0,-0.12,9.35,-2.68
1195,600778,友好集团,6.79,1.95,0.13,371053,252397814,6.31,6.97,6.55,6.67,6.66,0.84,11.92,141.76,9.44,2115026280,2113149049,0,0,-17.8,-25.3
1196,688388,嘉元科技,18.85,1.95,0.36,64368,120873063,4.43,19.1,18.28,18.31,18.49,0.79,1.51,-36.42,1.16,8034598779,8034598779,-0.05,-0.05,33.4,27.97
1197,2810,山东赫达,11.49,1.95,0.22,30693,35151052.01,3.64,11.57,11.16,11.2,11.27,1.12,0.96,15.15,1.88,4000093130,3676915969,-0.09,-0.17,-4.65,-9.53
1198,2822,ST中装,3.13,1.95,0.06,43122,13461432,4.23,3.17,3.04,3.05,3.07,0.74,0.77,-2.17,1.21,2299522800,1760480068,0,0.32,-3.69,-22.91
1199,995,皇台酒业,13.07,1.95,0.25,59060,76145082,3.43,13.13,12.69,12.82,12.82,0.93,3.33,76.86,15.95,2318722560,2318722560,1.24,1.87,-23.07,-20.79
1200,2309,*ST中利,2.61,1.95,0.05,70132,18314637,4.3,2.64,2.53,2.55,2.56,0.99,0.58,-12.97,2.25,7850006655,3172772903,0.38,0,-2.61,6.97
1201,985,大庆华科,16.24,1.95,0.31,9664,15655703,3.7,16.38,15.79,15.98,15.93,0.95,0.75,50.72,3.43,2105345480,2105345480,-0.06,-0.12,-12.07,-13.16
1202,2443,金洲管道,5.79,1.94,0.11,41330,23769012.29,2.46,5.8,5.66,5.68,5.68,0.81,0.8,18.38,0.87,3013900661,3007479852,0,0,0.17,-1.53
1203,831370,新安洁,4.2,1.94,0.08,39722,16675884.34,4.61,4.26,4.07,4.14,4.12,0.53,1.48,-18.94,1.97,1286376000,1123748090,-0.24,0,18.64,23.17
1204,688382,益方生物-U,20.49,1.94,0.39,77593,160423924,6.47,20.98,19.68,19.68,20.1,0.79,1.93,-48.24,6.53,11849937524,8222595282,-0.1,-0.1,50.88,54.06
1205,688015,交控科技,18.43,1.94,0.35,10623,19604298,3.6,18.63,17.98,18.15,18.08,0.74,0.56,41.53,1.36,3477386075,3477386075,-0.16,-0.22,-0.81,-7.06
1206,600768,宁波富邦,8.94,1.94,0.17,15945,14186592,2.96,9,8.74,8.76,8.77,0.64,1.19,-204.59,3.06,1195699968,1195699968,-0.22,0,2.64,5.55
1207,301602,超研股份,24.19,1.94,0.46,29455,71139938.36,4.64,24.56,23.46,23.7,23.73,0.86,5.38,81.79,8.62,10361293943,1325042326,-0.04,-0.04,261.04,261.04
1208,688173,希荻微,13.11,1.94,0.25,102117,136237373,7.08,13.66,12.75,12.75,12.86,1.16,4.25,-19.08,3.62,5379152353,3148066583,-0.23,-0.3,25.7,18.32
1209,301097,天益医疗,34.38,1.93,0.65,3381,11586666,3.85,34.74,33.44,34,33.73,0.75,1.84,-2724.06,1.71,2026610512,630782512,0,-0.09,-10.14,-6.07
1210,605020,永和股份,21.12,1.93,0.4,44219,93823428,4.49,21.54,20.61,20.67,20.72,1.12,1.17,50.88,2.33,9936791568,8007044961,0.09,0,7.37,3.89
1211,603345,安井食品,81.88,1.93,1.55,38281,310032823,3.62,82.04,79.13,79.89,80.33,1.05,1.31,17.2,1.88,24014931716,24014931716,0.13,0.21,6.92,1.68
1212,300733,西菱动力,14.24,1.93,0.27,57301,81770316.6,5.37,14.47,13.72,13.88,13.97,0.77,2.54,85.79,2.68,4352830227,3211373230,0.07,0.07,7.15,22.02
1213,600232,金鹰股份,5.29,1.93,0.1,27048,14237512,3.66,5.32,5.13,5.16,5.19,0.61,0.74,86.31,1.99,1929361098,1929361098,0,0,-0.75,1.15
1214,2549,凯美特气,8.99,1.93,0.17,826385,742349261.7,5.9,9.19,8.67,8.72,8.82,0.64,11.94,-140.87,3.11,6251177630,6224312139,0,0,50.33,46.66
1215,603052,可川科技,32.77,1.93,0.62,5407,17705617,3.55,33.14,32,32,32.15,0.58,1.32,57.95,4,4418968960,1342390280,-0.15,-0.06,-12.03,-7.98
1216,688091,上海谊众,44.96,1.93,0.85,18944,85253980,4.76,45.7,43.6,43.6,44.11,0.69,0.92,1356.69,6.6,9293395654,9293395654,-0.11,0.31,24.1,12.63
1217,2963,豪尔赛,10.58,1.93,0.2,18084,19039399,4.24,10.65,10.21,10.38,10.38,0.8,1.47,-17.76,1.2,1590808059,1301277028,0,-0.28,-3.2,-9.26
1218,516,国际医学,5.32,1.92,0.1,213451,113228028.7,4.02,5.38,5.17,5.18,5.22,1.29,0.96,-42.52,3.29,12025236044,11832554310,-0.19,-0.37,3.91,0.76
1219,301581,黄山谷捷,50.4,1.92,0.95,17166,86557856.68,4.47,51.21,49,49.55,49.45,0.93,8.58,33.48,4.08,4032000000,1008000000,-0.16,-0.1,-12.2,83.27
1220,635,英 力 特,7.95,1.92,0.15,31137,24628880,3.59,8,7.72,7.79,7.8,1.04,1.03,-7.02,1.79,2412719559,2409546436,0,0,4.47,2.19
1221,603987,康德莱,6.89,1.92,0.13,37263,25546721,2.96,6.91,6.71,6.77,6.76,0.67,0.85,13.68,1.2,3009489163,3009489163,0,0,-2.13,-4.04
1222,605056,咸亨国际,12.74,1.92,0.24,23144,29524842,4.24,12.96,12.43,12.43,12.5,1.15,0.57,40.51,3.35,5228078638,5181017078,0,-0.16,-3.04,2
1223,2397,梦洁股份,3.72,1.92,0.07,106161,38975924.32,4.11,3.73,3.58,3.63,3.65,0.65,1.81,101.25,2.35,2781746968,2186810180,0.54,0.81,18.1,26.53
1224,871634,新威凌,28.13,1.92,0.53,28799,82281315.78,5.18,29.38,27.95,27.99,27.6,0.73,8.79,64.41,6.69,1793626354,922123229,-0.28,-0.14,50.67,86.29
1225,300200,高盟新材,11.7,1.92,0.22,702919,839851906.2,10.8,12.46,11.22,11.22,11.48,1.04,16.61,37.25,3.17,5042386510,4951524088,-0.68,-0.59,35.42,41.3
1226,2244,滨江集团,10.07,1.92,0.19,487219,501406624.4,7.89,10.61,9.83,9.83,9.88,1.88,1.82,14.39,1.18,31332239972,27011302162,-0.1,-0.2,15.75,16.96
1227,603256,宏和科技,7.95,1.92,0.15,22812,18039431,3.72,8,7.71,7.79,7.8,0.69,0.26,678.85,4.87,6993833625,6993833625,0,-0.13,-8.73,-4.79
1228,688466,金科环境,15.91,1.92,0.3,3106,4897028,3.33,15.93,15.41,15.41,15.61,0.71,0.25,27.48,1.83,1958823688,1958823688,0,0,20.35,21.08
1229,300395,菲利华,47.8,1.92,0.9,73426,354536975,6.82,49.5,46.3,46.41,46.9,0.57,1.43,79.79,6.08,24964394769,24543566485,-0.15,-0.04,19.62,27.09
1230,2748,ST世龙,7.96,1.92,0.15,21353,17041978,3.84,8.05,7.75,7.82,7.81,1.09,0.89,61,1.42,1910400000,1910400000,-0.13,-0.13,-4.9,-1.97
1231,2597,金禾实业,24.04,1.91,0.45,34839,82609300,2.84,24.05,23.38,23.43,23.59,0.61,0.61,25.12,1.84,13702200875,13629824320,0.21,0.21,1.99,5.3
1232,2641,公元股份,4.27,1.91,0.08,98579,41893621.6,3.82,4.3,4.14,4.14,4.19,1.2,0.87,26.64,0.97,5248230829,4842157168,0,0,2.4,-2.95
1233,603709,中源家居,13.37,1.91,0.25,214081,292657326,10.9,14.43,13,13.14,13.12,3.08,17.15,508.4,2.94,1683315088,1668576000,-0.07,-0.82,23.34,23
1234,300236,上海新阳,36.25,1.91,0.68,54560,197939315.7,4.3,36.74,35.21,35.37,35.57,0.98,1.96,65.66,2.55,11360075823,10092678491,-0.08,-0.11,-0.77,-3
1235,921,海信家电,27.81,1.91,0.52,94445,262792823.1,4.29,28.13,26.96,27.3,27.29,1.15,1.04,11.51,2.49,38544949363,25358029204,0,0.07,-12.41,-3.77
1236,600730,中国高科,6.41,1.91,0.12,124265,79226778,3.66,6.43,6.2,6.24,6.29,0.96,2.12,76.89,2.08,3760464973,3760464973,0.31,0.16,8.83,5.95
1237,300965,*ST恒宇,41.1,1.91,0.77,5086,20738131,4.12,41.35,39.69,39.69,40.33,0.93,2.47,92.22,2,2466000000,847040175,-0.07,0.22,23.09,14.77
1238,603885,吉祥航空,13.36,1.91,0.25,115491,152914291,3.28,13.43,13,13.03,13.11,0.95,0.53,17.34,3.16,29378710380,29378710380,-0.07,-0.15,0.53,-2.48
1239,300992,泰福泵业,18.79,1.9,0.35,9226,17284963,3.69,18.89,18.21,18.59,18.44,0.78,1.19,69.03,2.16,1801318250,1453092575,-0.05,0.05,-19.6,-29.89
1240,2591,恒大高新,4.83,1.9,0.09,58010,27921062,4.01,4.87,4.68,4.73,4.74,0.81,2.6,76.51,2.11,1449963508,1079601416,-0.21,-0.21,-3.98,-1.83
1241,2412,汉森制药,5.91,1.9,0.11,56715,33321123.76,3.28,5.94,5.75,5.78,5.8,0.85,1.14,17.06,1.42,2973912000,2942263950,0,0,1.55,-1.66
1242,603516,淳中科技,38.7,1.9,0.72,52086,201498608,4.58,39.18,37.44,37.44,37.98,0.65,2.58,113.73,5.74,7811276847,7811276847,0.03,-0.08,-28.69,-29.99
1243,605006,山东玻纤,5.91,1.9,0.11,65375,38551621,3.45,5.96,5.76,5.79,5.8,0.79,1.09,-36.5,1.43,3610770657,3546054975,0,-0.17,-8.37,-6.04
1244,300966,共同药业,15.53,1.9,0.29,17716,27408534.5,3.48,15.64,15.11,15.28,15.24,0.81,2.31,-94.81,2.13,1790289330,1190607015,0,0.06,0.19,-3.72
1245,600202,哈空调,4.85,1.89,0.09,112874,54597738,3.78,4.89,4.71,4.76,4.76,0.58,2.94,974.61,2.24,1859202259,1859202259,0,0,-17.66,8.99
1246,301469,恒达新材,23.14,1.89,0.43,6156,14217641.25,3.04,23.36,22.67,22.72,22.71,0.97,1.18,29.22,1.53,2070567200,1204340298,-0.09,-0.09,0.13,-1.53
1247,620,新华联,1.62,1.89,0.03,577788,94165802.75,5.03,1.65,1.57,1.58,1.59,1.24,1.24,85.44,1.73,9512340365,7568197319,-0.61,-0.61,-11.48,-26.03
1248,600094,大名城,3.24,1.89,0.06,326003,106620823,5.97,3.34,3.15,3.15,3.18,0.92,1.47,25.28,0.62,7843553822,7199700714,-0.31,-0.31,0.62,-10.99
1249,301390,经纬股份,32.81,1.89,0.61,6028,19670146,2.64,32.9,32.05,32.06,32.2,0.83,2.07,55.64,2.07,1968600000,953154451,0,-0.03,4.92,-2.55
1250,688351,微电生理,19.42,1.89,0.36,21246,40907145,2.68,19.48,18.97,19.15,19.06,0.6,1.7,175.51,5.25,9139052000,2424778889,-0.05,-0.15,3.85,2
1251,301019,宁波色母,15.11,1.89,0.28,13941,21007691.8,3.84,15.28,14.71,14.83,14.83,0.98,1.25,26.56,2.29,2538479924,1684249160,-0.26,-0.13,-9.3,-11.84
1252,2873,新天药业,8.62,1.89,0.16,32062,27473041.03,3.55,8.69,8.39,8.46,8.46,0.84,1.34,25.87,1.8,2104174808,2058273946,-0.12,-0.12,-6.1,-8.59
1253,600736,苏州高新,5.4,1.89,0.1,136008,73618397,4.15,5.47,5.25,5.26,5.3,1.17,1.18,19.68,0.83,6216981698,6216981698,0,-0.18,2.08,-13.04
1254,2652,扬子新材,2.69,1.89,0.05,77157,20625722.2,4.92,2.71,2.58,2.64,2.64,0.53,1.51,196.53,5.17,1377452160,1377452160,0,0.37,-3.58,-4.61
1255,301503,智迪科技,35.13,1.89,0.65,7274,25492058,3.51,35.32,34.11,34.38,34.48,0.59,2.24,31.03,2.76,2810400000,1141022400,-0.23,-0.23,8.49,2.36
1256,430418,苏轴股份,37.2,1.89,0.69,37759,139691944.6,3.89,37.43,36.01,36.5,36.51,0.65,2.9,33.44,6.16,5037177600,4835885573,-0.16,-0.35,47.21,62.73
1257,603663,三祥新材,23.82,1.88,0.44,156173,373499965,4.75,24.49,23.38,23.9,23.38,1.1,3.69,98.35,7.72,10086868175,10071566445,0,0.04,36.43,49.34
1258,300823,建科智能,13.56,1.88,0.25,17821,24118795,3.46,13.66,13.2,13.3,13.31,0.55,2.34,42.81,1.87,1776125778,1031668137,0,-0.07,6.94,4.23
1259,301555,惠柏新材,21.7,1.88,0.4,8575,18647436,3.57,21.96,21.2,21.25,21.3,0.94,1.77,-279.34,1.91,2002187390,1049135325,0.09,-0.05,-6.83,-7.54
1260,870726,鸿智科技,24.41,1.88,0.45,22058,52715020.58,6.47,24.72,23.17,24,23.96,0.79,4.02,31.22,5.4,1477335625,1340583482,0.21,-0.57,-11.46,25.12
1261,603969,银龙股份,5.95,1.88,0.11,107903,64141613,3.94,6.03,5.8,5.8,5.84,0.9,1.28,22.62,2.16,5085845800,5012899990,-0.17,-0.17,-5.71,-11.98
1262,688565,力源科技,6.51,1.88,0.12,23357,15281118,5.63,6.65,6.29,6.29,6.39,1.25,1.56,384.2,2.03,989110521,974742300,0,-0.15,16.46,13.02
1263,2457,青龙管业,11.94,1.88,0.22,92833,110495602,3.75,12.07,11.63,11.69,11.72,0.72,2.79,26.4,1.72,3981832392,3979860489,-0.17,-0.17,5.94,2.93
1264,688203,海正生材,9.79,1.87,0.18,11646,11364526,4.06,9.86,9.47,9.6,9.61,1.17,0.99,55.89,1.33,1984218286,1152556210,0.1,-0.1,1.77,0.51
1265,603004,鼎龙科技,18.56,1.87,0.34,21739,40135721,3.51,18.65,18.01,18.01,18.22,0.78,3.69,30.35,2.25,4371251200,1092812800,-0.11,-0.05,-8.03,-9.95
1266,688428,诺诚健华-U,17.97,1.87,0.33,33775,60872170,4.88,18.37,17.51,17.64,17.64,0.65,1.27,-71.88,4.71,31673332620,4785104917,-0.06,-0.11,49.25,46.34
1267,300515,三德科技,15.25,1.87,0.28,31146,47480164,4.61,15.49,14.8,14.94,14.97,0.67,1.69,30.15,4.23,3137756125,2802766512,0,0.13,23.88,28.04
1268,600468,百利电气,4.35,1.87,0.08,298610,130235213,3.75,4.43,4.27,4.31,4.27,1.06,2.75,34.47,2.23,4731648646,4731648646,-0.46,-0.46,-5.84,-7.45
1269,603650,彤程新材,32.1,1.87,0.59,62193,199461200,4.03,32.48,31.21,31.31,31.51,1.22,1.04,32.88,5.84,19227826555,19120429264,-0.12,-0.06,-4.8,-8.21
1270,603388,ST元成,3.81,1.87,0.07,219453,84695584,7.75,3.93,3.64,3.74,3.74,1.41,6.74,-11.22,1.14,1241044909,1241044909,-0.52,-0.52,64.22,43.77
1271,554,泰山石油,5.99,1.87,0.11,118872,70858241.16,3.4,6.05,5.85,5.87,5.88,0.99,3.28,28.99,2.79,2879951975,2172292650,0,0.17,2.22,0.84
1272,2442,龙星科技,6,1.87,0.11,71773,42937019.62,3.57,6.03,5.82,5.86,5.89,0.55,1.47,21.25,1.65,3019796190,2930836290,0.17,0.17,11.52,-0.17
1273,301131,聚赛龙,35.5,1.87,0.65,5609,19907038.66,3.16,35.72,34.62,34.86,34.85,0.77,1.82,48.42,2.08,1696574110,1093327687,-0.31,-0.28,4.66,2.9
1274,301218,华是科技,18.62,1.86,0.34,22665,42141242.84,4.54,18.87,18.04,18.36,18.28,0.91,3.23,-340.3,2.29,2123424800,1304681726,0,-0.05,-11.8,-14.31
1275,301386,未来电器,19.68,1.86,0.36,13120,25710933.2,3.11,19.8,19.2,19.2,19.32,0.61,3.06,30.58,1.86,2755200000,844685359,-0.1,-0.1,-1.94,-6.69
1276,605366,宏柏新材,5.48,1.86,0.1,32635,17866113,3.35,5.51,5.33,5.35,5.38,0.83,0.52,-185.6,1.67,3479777044,3465062395,-0.18,-0.18,2.81,1.11
1277,301295,美硕科技,20.28,1.86,0.37,6186,12521046.4,2.71,20.42,19.88,19.97,19.91,0.62,2.1,57.11,2.14,2044224000,596232000,-0.34,-0.34,-0.49,-2.97
1278,301237,和顺科技,22.41,1.86,0.41,4521,10087139,3.91,22.56,21.7,21.84,22,1.15,1.15,-59.9,1.3,1792800000,879592500,-0.18,-0.09,-1.67,-6.63
1279,603496,恒为科技,25.14,1.86,0.46,111915,282057670,4.58,25.55,24.42,24.5,24.68,0.89,3.5,299.83,5.92,8050060369,8050060369,0,-0.12,4.97,-7.51
1280,3004,声迅股份,20.31,1.86,0.37,9376,18920607,4.31,20.44,19.58,20.33,19.94,0.67,1.42,-44.04,2.44,1662559580,1336485069,0.05,0.05,-15.2,-20.01
1281,2888,惠威科技,16.39,1.86,0.3,15770,25781442.5,2.92,16.48,16.01,16.12,16.09,0.67,2.05,621.27,6.36,2452135435,1260248210,-0.06,-0.12,-6.66,-11.02
1282,600302,标准股份,4.92,1.86,0.09,81638,40060205,4.14,4.98,4.78,4.8,4.83,0.76,2.36,-26.77,2.26,1702368236,1702368236,0,-0.2,4.24,2.29
1283,2613,北玻股份,3.84,1.86,0.07,81908,31346493.2,3.98,3.86,3.71,3.75,3.77,0.91,1.35,33.94,1.89,4226183777,2338260111,0,0,-1.03,-4.95
1284,688200,华峰测控,152.77,1.86,2.79,18280,279745619,4.59,155.88,149,149,149.98,0.74,1.35,61.97,5.8,20691081263,20691081263,-0.07,0.03,27.81,46.19
1285,600613,神奇制药,6.02,1.86,0.11,39908,23882749,2.71,6.03,5.87,5.9,5.91,0.79,0.83,40.63,1.37,3215111201,2885506268,0,0,-7.67,-12.24
1286,2561,徐家汇,8.75,1.86,0.16,216298,188572322.8,5.12,8.88,8.44,8.53,8.59,1.17,5.22,861.04,1.65,3637926250,3626346211,-0.11,-0.11,2.34,-5.1
1287,600512,腾达建设,2.2,1.85,0.04,203884,44752072,3.24,2.21,2.14,2.15,2.16,1.31,1.28,16.89,0.56,3517586230,3492291359,-0.45,0,-2.22,-7.17
1288,726,鲁  泰Ａ,6.04,1.85,0.11,60051,36137025,2.87,6.08,5.91,5.92,5.93,0.61,1.02,12.03,0.53,4936528300,3555357834,0,0,-1.31,-7.36
1289,600080,金花股份,7.16,1.85,0.13,30526,21820954,3.27,7.23,7,7.02,7.03,0.76,0.82,65.14,1.76,2672615241,2672615241,0,-0.14,-10.72,-8.32
1290,603180,金牌家居,18.75,1.85,0.34,16181,30394838,3.86,18.96,18.25,18.25,18.41,0.97,1.05,18.14,1.06,2892320400,2892320400,-0.21,-0.27,-5.35,-10.76
1291,600861,北京人力,22.01,1.85,0.4,29918,65358477,5.46,22.48,21.3,21.5,21.61,1.28,0.82,14.57,1.95,12460140923,8068312404,0.05,0.27,23.03,13.75
1292,2992,宝明科技,66.64,1.85,1.21,15321,101654520.1,4.11,67.39,64.7,65.43,65.43,1.43,0.97,-123.87,16.47,12131352517,10476068562,0,0.03,8.89,6.45
1293,300306,远方信息,11.03,1.85,0.2,58141,63819216,3.97,11.14,10.71,10.71,10.83,1.11,3.69,65.75,1.92,2966615321,1737941277,0,0,-0.63,-4.91
1294,605155,西大门,11.59,1.85,0.21,29422,34048348,3.78,11.71,11.28,11.28,11.38,1.03,1.56,18.16,1.74,2220034830,2191639330,0,-0.09,10.59,15.21
1295,600955,维远股份,14.37,1.84,0.26,44622,63096983,8.93,14.78,13.52,13.76,14.11,2.93,0.81,139.67,0.92,7903500000,7903500000,-0.07,0,3.6,-5.89
1296,600854,春兰股份,4.43,1.84,0.08,70995,31267370,3.91,4.46,4.29,4.31,4.35,0.85,1.37,12.87,0.97,2301201323,2301201323,0,0.23,-2.64,-3.28
1297,301163,宏德股份,20.45,1.84,0.37,10542,21512534,3.44,20.57,19.88,20.02,20.08,0.76,3.15,65.39,1.5,1668720000,683999759,-0.24,-0.24,-0.24,-3.22
1298,600257,大湖股份,4.97,1.84,0.09,157564,77077772,4.51,4.97,4.75,4.85,4.88,0.52,3.27,-31.08,3,2391748824,2391748824,0.81,0.61,1.22,5.3
1299,2438,江苏神通,10.53,1.84,0.19,58357,61170188,3.58,10.63,10.26,10.33,10.34,0.96,1.24,18.12,1.52,5344369464,4937313424,-0.19,-0.19,-15.08,-13.69
1300,603918,金桥信息,15.5,1.84,0.28,151279,235200645,4.2,15.74,15.1,15.22,15.22,0.66,4.13,-59.04,5.5,5681105353,5676543703,0,-0.13,27.99,21.86
1301,870357,雅葆轩,21.57,1.84,0.39,14009,30027112.58,5.1,21.68,20.6,20.99,21.18,0.46,3.15,27.27,4.58,1727325600,960179922,-0.14,-0.19,1.51,15.04
1302,920116,星图测控,101.9,1.84,1.84,23069,234078758.9,4.6,103.6,99,100.06,100.06,0.56,8.83,136.86,25.36,11629337500,2662137500,-0.26,0.19,86.97,1372.54
1303,600078,澄星股份,5,1.83,0.09,44834,22357754,3.87,5.06,4.87,4.87,4.91,0.82,0.68,-16.66,2,3312864305,3312864305,0,0,-15.11,-13.79
1304,897,津滨发展,2.22,1.83,0.04,338003,75169936.34,5.05,2.26,2.15,2.16,2.18,1.45,2.09,7.25,1.17,3590344359,3590276427,-0.45,0,-2.2,-6.33
1305,2596,海南瑞泽,3.34,1.83,0.06,155335,51520161,3.05,3.35,3.25,3.28,3.28,0.44,1.52,-33.03,4.24,3832918930,3415528315,0,-0.3,10.23,-5.65
1306,301502,华阳智能,34.98,1.83,0.63,7130,24860988.55,4.1,35.29,33.88,34.18,34.35,0.88,2.93,59.44,2.44,1996780830,850232625,-0.06,-0.09,-20.05,-18.84
1307,2174,游族网络,8.9,1.83,0.16,92744,82368971.4,3.78,8.98,8.65,8.69,8.74,0.72,1.01,1180.72,1.83,8151709672,8146797539,0,-0.11,0.91,-4.81
1308,300682,朗新集团,12.21,1.83,0.22,72914,88461216,3.42,12.29,11.88,11.96,11.99,0.58,0.71,61.77,1.76,13189819973,12625988619,0.58,0.41,12.64,0.08
1309,2856,美芝股份,8.33,1.83,0.15,31700,26242128,3.79,8.37,8.06,8.18,8.18,0.93,2.62,-13.98,3.75,1127155691,1008485886,0,0,-6.72,-9.65
1310,688585,上纬新材,7.24,1.83,0.13,13569,9798996,3.09,7.28,7.06,7.12,7.11,0.81,0.34,32.93,2.31,2920338911,2920338911,-0.14,-0.14,12.95,8.71
1311,300247,融捷健康,3.33,1.83,0.06,136500,45124296,3.36,3.34,3.23,3.23,3.27,0.73,1.7,55.11,2.55,2677454242,2674906792,0,0,-6.72,-6.98
1312,300880,迦南智能,23.33,1.83,0.42,33546,77937968.02,2.79,23.4,22.76,22.76,22.91,0.94,1.72,19.81,4.35,4552552742,4551905335,0,-0.04,11.41,5.09
1313,1216,华瓷股份,12.24,1.83,0.22,17738,21662755,3.08,12.31,11.94,12.02,12.02,0.75,0.7,15.04,1.79,3082848408,3082848408,0,-0.08,-0.08,-4
1314,2311,海大集团,53.39,1.83,0.96,56118,296617545.8,2.94,53.4,51.86,52.4,52.43,0.54,0.34,19.67,3.71,88827610898,88762012367,0.57,0.64,8.3,8.85
1315,603551,奥普科技,10.03,1.83,0.18,15869,15833690,2.94,10.08,9.79,9.8,9.85,1.28,0.41,15.75,2.9,3914388040,3900656970,-0.1,-0.2,-3.56,-6.09
1316,688326,经纬恒润-W,76.62,1.82,1.37,5542,42280548,3.04,77.05,74.76,75,75.25,0.55,0.7,-18.16,2.17,9191899123,6098137606,-0.05,-0.04,-0.88,-8.89
1317,663,永安林业,5.59,1.82,0.1,57447,32187339.14,4.92,5.7,5.43,5.47,5.49,1.24,1.88,-22.13,1.85,1882063163,1712223686,-0.18,0.18,8.75,3.52
1318,301098,金埔园林,7.82,1.82,0.14,30623,23875524,3.91,7.89,7.59,7.66,7.68,1.05,2.05,67.97,1.08,1438343501,1170537826,-0.26,-0.26,1.03,-1.64
1319,300774,倍杰特,8.4,1.82,0.15,25331,21231703,3.15,8.48,8.22,8.28,8.25,0.91,1.3,16.68,2.28,3433614744,1637170609,0,-0.12,-2.89,-4.33
1320,2420,毅昌科技,5.59,1.82,0.1,79376,44313880,4.19,5.64,5.41,5.44,5.49,0.72,2.01,24.13,4.16,2285415600,2206863489,-0.18,-0.18,2.95,5.87
1321,2029,七 匹 狼,6.17,1.82,0.11,51848,31856779,2.15,6.2,6.07,6.09,6.06,0.79,0.78,15.29,0.66,4349995223,4105554767,-0.16,-0.16,2.32,-5.66
1322,600765,中航重机,15.69,1.82,0.28,205393,323197272,2.6,15.98,15.58,15.59,15.41,1,1.4,38.64,1.77,24719471881,23075569562,-0.06,-0.06,-18.7,-23.35
1323,600872,中炬高新,21.81,1.82,0.39,129589,280626200,3.41,21.92,21.19,21.24,21.42,1.2,1.68,19.13,3.04,17082079933,16815247190,0.05,0.05,0.37,-0.95
1324,2555,三七互娱,14.63,1.81,0.26,212511,306889409.9,2.64,14.63,14.25,14.26,14.37,0.88,1.33,12.79,2.57,32365037273,23392891497,0.34,0.41,-1.68,-6.46
1325,600829,人民同泰,7.32,1.81,0.13,44854,32596842,4.03,7.4,7.11,7.16,7.19,0.61,0.77,19.9,1.47,4244784530,4244784530,0,0.14,1.24,-2.4
1326,300670,大烨智能,5.64,1.81,0.1,32038,17997526,3.97,5.69,5.47,5.53,5.54,0.71,1.43,1136.15,2.82,1787431502,1267275435,-0.18,0,-1.23,-2.59
1327,600150,中国船舶,29.31,1.81,0.52,434671,1269547318,4.13,29.8,28.61,28.7,28.79,1.35,0.97,43.3,2.65,1.31087E+11,1.31087E+11,-0.1,-0.07,-11.32,-18.49
1328,605169,洪通燃气,9.58,1.81,0.17,14678,13965608,2.87,9.61,9.34,9.34,9.41,0.67,0.52,12.32,1.42,2709990400,2709990400,0,0,-2.44,-5.8
1329,603726,朗迪集团,14.63,1.81,0.26,19740,28773308,3.69,14.76,14.23,14.34,14.37,0.84,1.07,15.32,2.17,2716077056,2691937556,-0.07,-0.07,-5.31,-7.46
1330,2767,先锋电子,15.21,1.81,0.27,52681,80162639,3.88,15.35,14.77,14.91,14.94,0.56,4.05,174.44,2.79,2281500000,1980073102,-0.13,-0.13,16.37,14.45
1331,2983,芯瑞达,16.29,1.81,0.29,12274,19941305.35,4.25,16.38,15.7,15.9,16,0.81,0.96,36.38,2.8,3636491878,2087212760,-0.12,0,-12.23,-17.06
1332,2285,世联行,2.25,1.81,0.04,485231,110163073.8,6.79,2.32,2.17,2.2,2.21,1.58,2.46,-160.38,1.48,4483865336,4444545015,0,0,-10,-13.13
1333,603637,镇海股份,9.6,1.8,0.17,35634,33993393,3.5,9.65,9.32,9.32,9.43,0.7,1.49,30.59,2.32,2291384419,2291384419,-0.1,-0.21,12.28,15.25
1334,2798,帝欧家居,3.96,1.8,0.07,61546,24399829.22,5.4,4.03,3.82,3.87,3.89,1.01,1.9,-8.32,0.87,1561025787,1284922168,-0.25,0,7.9,-9.59
1335,2899,英派斯,20.39,1.8,0.36,35910,73024150,4.34,20.62,19.75,20,20.03,0.51,2.43,25.89,1.79,3013580341,3013580341,-0.05,-0.2,-10.26,-9.05
1336,2818,富森美,13.61,1.8,0.24,29674,40207781.77,2.99,13.66,13.26,13.26,13.37,1.21,0.99,14.76,1.92,10186526173,4060641370,-0.07,-0.07,5.42,-4.56
1337,688381,帝奥微,22.02,1.8,0.39,64123,142661981,7.26,22.83,21.26,21.5,21.63,1.09,3.49,-127.75,1.98,5449950000,4041691728,-0.45,-0.5,21.26,14.21
